ID_CLIENTE;FORMA_AQUISICAO;IDADE_CLIENTE;SEXO;QT_FILHOS;DT_AQUISICAO;DIAS_ATIVO;MESES_ATIVO;DURACAO_CONTRATO;VL_PLANO_ADESAO;VL_PLANO_ATUAL;NOME_PRODUTO;QT_PONTOS_INSTALADOS;QT_PC_PAGAS;QT_PC_VENCIDAS;QT_PC_PAGA_ATRASO;QT_PC_PAGA_EM_DIA;QT_ACORDO_PAGAMENTO;VL_MENSALIDADE_ATRASO;VL_MENSALIDADE_DT_AQUISICAO;VL_MENSALIDADE_DT_ATUAL
4740;Site;42;FEMININO;2;27/10/2020;267;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4741;Site;42;MASCULINO;1;27/10/2020;267;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
4742;Site;42;FEMININO;2;27/10/2020;267;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
4743;Site;42;MASCULINO;1;27/10/2020;267;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4744;Site;42;FEMININO;2;28/10/2020;266;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
4745;Site;42;MASCULINO;1;27/10/2020;267;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;2;2;1;1;529;230;265
4746;Site;42;FEMININO;2;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;0;2;1;0;230;265
4747;Site;42;MASCULINO;2;03/11/2020;260;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
4748;Site;42;FEMININO;1;28/10/2020;266;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;1;3;1;0;230;265
4749;Site;42;MASCULINO;2;31/10/2020;263;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;0;0;230;265
4750;Site;42;FEMININO;1;01/04/2021;111;3;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;2;1;2;0;529;230;265
4751;Site;42;MASCULINO;2;30/10/2020;264;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
4752;Site;42;FEMININO;1;27/10/2020;267;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;1;1;0;1;1;265;230;265
4753;Site;42;MASCULINO;2;08/06/2020;408;13;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;0;0;230;265
4754;Site;42;FEMININO;1;29/10/2020;265;9;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;0;5;1;0;350;403
4755;Site;42;MASCULINO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4756;Site;42;FEMININO;1;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
4757;Site;42;MASCULINO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
4758;Site;42;FEMININO;1;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;0;2;1;0;230;265
4759;Site;42;MASCULINO;2;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4760;Site;42;FEMININO;1;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4761;Site;42;MASCULINO;2;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4762;Site;42;FEMININO;1;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;1;0;230;265
4763;Site;42;MASCULINO;2;30/10/2020;264;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
4764;Site;42;FEMININO;1;29/10/2020;265;9;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;1;4;0;0;290;334
4765;Site;42;MASCULINO;2;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4766;Site;42;FEMININO;1;31/10/2020;263;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;1;1;1;0;230;265
4767;Site;42;MASCULINO;2;29/10/2020;265;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;2;2;1;0;230;265
4768;Site;42;FEMININO;1;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;2;1;1;0;230;265
4769;Site;42;MASCULINO;2;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;1;1;1;0;230;265
4770;Site;42;FEMININO;1;30/10/2020;264;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4771;Site;42;MASCULINO;2;31/10/2020;263;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
4772;Site;42;FEMININO;2;30/10/2020;264;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4773;Site;42;MASCULINO;1;30/10/2020;264;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;2;1;1;0;230;265
4774;Site;42;FEMININO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
4775;Site;42;MASCULINO;1;31/10/2020;263;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;0;4;1;0;230;265
4776;Site;42;FEMININO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4777;Site;42;MASCULINO;1;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4778;Vendedor;42;FEMININO;2;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;1;0;0;1;0;0;350;403
4779;Site;42;MASCULINO;1;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;0;2;1;0;230;265
4780;Site;42;FEMININO;2;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4781;Site;42;MASCULINO;1;03/11/2020;260;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
4782;Site;42;FEMININO;2;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;2;1;1;0;230;265
4783;Site;42;MASCULINO;1;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4784;Site;42;FEMININO;2;13/11/2020;250;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;0;6;1;0;230;265
4785;Site;43;MASCULINO;1;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4786;Site;43;FEMININO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
4787;Site;43;MASCULINO;1;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4788;Site;43;FEMININO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4789;Site;43;MASCULINO;1;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4790;Site;43;FEMININO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;3;1;1;0;230;265
4791;Site;43;MASCULINO;1;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4792;Site;43;FEMININO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;1;3;1;1;265;230;265
4793;Site;43;MASCULINO;1;04/11/2020;259;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;0;2;1;0;230;265
4794;Site;43;FEMININO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4795;Vendedor;43;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;1;0;0;1;0;0;350;403
4796;Site;43;FEMININO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4797;Site;43;MASCULINO;2;05/11/2020;258;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4798;Site;43;FEMININO;1;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4799;Site;43;MASCULINO;2;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4800;Site;43;FEMININO;1;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4801;Site;43;MASCULINO;2;07/11/2020;256;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
4802;Site;43;FEMININO;1;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4803;Site;43;MASCULINO;2;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;2;2;1;0;230;265
4804;Vendedor;43;FEMININO;1;15/04/2019;828;27;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;2;4;1;0;230;265
4805;Site;43;MASCULINO;2;06/11/2020;257;8;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;1;4;1;0;350;403
4806;Site;43;FEMININO;1;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4807;Site;43;MASCULINO;2;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4808;Site;43;FEMININO;1;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4809;Vendedor;43;MASCULINO;2;27/09/2018;1028;34;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;4;1;1;0;290;334
4810;Site;43;FEMININO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4811;Site;43;MASCULINO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4812;Site;43;FEMININO;1;10/11/2020;253;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4813;Site;43;MASCULINO;2;06/11/2020;257;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
4814;Site;43;FEMININO;1;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
4815;Site;43;MASCULINO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4816;Vendedor;43;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;1;0;0;1;0;0;350;403
4817;Site;43;MASCULINO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
4818;Site;43;FEMININO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4819;Site;43;MASCULINO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4820;Site;43;FEMININO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4821;Site;43;MASCULINO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4822;Site;43;FEMININO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4823;Site;43;MASCULINO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
4824;Site;43;FEMININO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
4825;Site;43;MASCULINO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
4826;Site;43;FEMININO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4827;Site;43;MASCULINO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4828;Site;43;FEMININO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
4829;Site;43;MASCULINO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;3;1;1;1;794;230;265
4830;Site;43;FEMININO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4831;Site;43;MASCULINO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4832;Site;43;FEMININO;2;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4833;Site;43;MASCULINO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;0;0;230;265
4834;Site;43;FEMININO;2;11/11/2020;252;8;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;0;5;1;0;350;403
4835;Site;43;MASCULINO;1;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4836;Site;43;FEMININO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
4837;Site;43;MASCULINO;1;11/11/2020;252;8;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;0;5;1;0;350;403
4838;Site;43;FEMININO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4839;Site;43;MASCULINO;1;11/11/2020;252;8;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);3;5;0;3;2;1;0;450;518
4840;Site;43;FEMININO;2;23/11/2020;240;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;2;1;0;0;230;265
4841;Site;43;MASCULINO;1;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4842;Site;43;FEMININO;2;13/11/2020;250;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;0;6;0;0;230;265
4843;Site;43;MASCULINO;1;13/11/2020;250;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;0;6;0;0;230;265
4844;Site;43;FEMININO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4845;Site;43;MASCULINO;1;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
4846;Site;43;FEMININO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;0;0;2;1;0;230;265
4847;Site;43;MASCULINO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4848;Site;43;FEMININO;1;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
4849;Site;43;MASCULINO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4850;Site;43;FEMININO;1;19/11/2020;244;8;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;6;0;1;5;1;0;350;403
4851;Site;43;MASCULINO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;3;1;1;0;230;265
4852;Site;43;FEMININO;1;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;1;0;230;265
4853;Site;43;MASCULINO;2;11/11/2020;252;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
4854;Site;43;FEMININO;1;13/11/2020;250;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
4855;Site;43;MASCULINO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4856;Site;43;FEMININO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
4857;Site;43;MASCULINO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
4858;Site;43;FEMININO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4859;Site;43;MASCULINO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;1;2;2;1;265;230;265
4860;Site;43;FEMININO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4861;Site;43;MASCULINO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4862;Site;43;FEMININO;1;12/11/2020;251;8;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;5;0;0;5;1;0;290;334
4863;Site;43;MASCULINO;2;13/11/2020;250;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
4864;Site;43;FEMININO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
4865;Site;43;MASCULINO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
4866;Site;43;FEMININO;1;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;1;0;230;265
4867;Site;43;MASCULINO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;2;2;1;1;529;230;265
4868;Site;43;FEMININO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;2;0;3;1;529;230;265
4869;Site;43;MASCULINO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;0;0;230;265
4870;Site;43;FEMININO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;1;3;0;1;265;230;265
4871;Site;43;MASCULINO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;3;2;0;1;794;230;265
4872;Site;43;FEMININO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
4873;Site;43;MASCULINO;1;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
4874;Site;43;FEMININO;2;12/11/2020;251;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
4875;Site;43;MASCULINO;1;19/11/2020;244;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;1;0;230;265
4876;Site;43;FEMININO;2;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4877;Site;43;MASCULINO;1;14/11/2020;249;8;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;1;4;1;1;403;350;403
4878;Site;43;FEMININO;2;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
4879;Site;43;MASCULINO;1;23/11/2020;240;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;1;3;1;0;230;265
4880;Site;43;FEMININO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;15;0;1;14;0;0;230;265
4881;Site;43;MASCULINO;1;14/01/2021;188;6;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;1;0;230;265
4882;Site;43;FEMININO;2;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;1;0;230;265
4883;Site;43;MASCULINO;1;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
4884;Site;43;FEMININO;2;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
4885;Site;43;MASCULINO;1;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4886;Site;43;FEMININO;2;19/11/2020;244;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
4887;Site;43;MASCULINO;1;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
4888;Site;43;FEMININO;2;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4889;Site;43;MASCULINO;1;14/11/2020;249;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
4890;Site;43;FEMININO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;1;0;230;265
4891;Vendedor;43;MASCULINO;1;19/07/2018;1098;36;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
4892;Site;43;FEMININO;2;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;6;0;0;0;230;265
4893;Site;43;MASCULINO;1;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;1;0;230;265
4894;Site;43;FEMININO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;1;0;230;265
4895;Site;43;MASCULINO;1;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;1;4;1;1;265;230;265
4896;Site;43;FEMININO;2;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;0;0;230;265
4897;Site;43;MASCULINO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;1;0;230;265
4898;Site;43;FEMININO;1;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
4899;Site;43;MASCULINO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;1;0;230;265
4900;Site;43;FEMININO;1;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;1;0;230;265
4901;Site;43;MASCULINO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
4902;Site;43;FEMININO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;1;1;1;0;230;265
4903;Site;43;MASCULINO;1;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;1;0;230;265
4904;Site;43;FEMININO;2;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;2;3;1;1;529;230;265
4905;Site;43;MASCULINO;1;19/11/2020;244;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;4;2;0;0;230;265
4906;Site;43;FEMININO;2;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;0;0;230;265
4907;Site;43;MASCULINO;1;16/11/2020;247;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;3;3;1;0;230;265
4908;Site;43;FEMININO;2;19/11/2020;244;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;1;2;1;0;230;265
4909;Site;43;MASCULINO;1;19/11/2020;244;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;0;0;230;265
4910;Site;43;FEMININO;2;23/11/2020;240;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
4911;Site;43;MASCULINO;1;20/11/2020;243;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;1;0;230;265
4912;Vendedor;43;FEMININO;2;11/01/2018;1287;42;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;0;6;1;0;230;265
4913;Site;43;MASCULINO;1;20/11/2020;243;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;3;0;0;0;230;265
4914;Site;43;FEMININO;2;20/11/2020;243;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;3;0;0;0;230;265
4915;Site;43;MASCULINO;1;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;1;0;230;265
4916;Site;43;FEMININO;2;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;3;3;1;0;230;265
4917;Site;43;MASCULINO;1;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;1;0;230;265
4918;Site;43;FEMININO;2;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;1;0;230;265
4919;Site;43;MASCULINO;1;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;2;3;0;1;529;230;265
4920;Site;43;FEMININO;2;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;1;0;230;265
4921;Site;43;MASCULINO;1;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;1;0;230;265
4922;Site;43;FEMININO;2;17/11/2020;246;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
